ndvi_variacao_90d,dias_sem_chuva,temp_anomalia,producao_agricola_var,idh_municipal,renda_per_capita,distancia_polo_km,bioma,pop_vulneravel_pct,risco_alimentar,bioma_enc,risco_enc
-0.1138664450729803,66,-0.0480919572747848,-15.247484813533871,0.5312194582849411,978.4895505620422,19.778339917488253,Cerrado,0.425754991802885,Alto,2,2
-0.0698707692968114,17,0.3748270755951917,-3.882721203110061,0.854024801369564,1318.9374068056295,5.96921336014561,Amazônia,0.4706015920875558,Baixo,0,0
-0.2937122279320185,11,0.979461864853725,-11.192994279761225,0.4911463544908994,309.9161409215546,100.61064215971705,Amazônia,0.256420321515706,Alto,0,2
-0.1616574086787774,26,2.461101723194324,17.9205515002683,0.8736586976462152,692.6457175552822,39.6358966397018,Cerrado,0.2833473280633679,Baixo,2,0
-0.06336161154352,14,1.51170376102997,-60.0,0.813233167484082,644.2741387053701,116.22208789209196,Mata Atlântica,0.5733950068204269,Médio,3,1
-0.2526490366133454,30,-0.738938020728394,-5.332206846518179,0.7200361261764185,751.4831627114229,47.14547421819268,Caatinga,0.132557911572552,Baixo,1,0
-0.0236452972481492,7,0.4017471553092157,-7.116375149953958,0.4,658.996018753984,33.97212936734404,Caatinga,0.2883093187607822,Médio,1,1
-0.1700958034878207,4,0.2889683501816829,-14.072727751833655,0.4933397962814558,369.2973893549461,48.0024845786755,Cerrado,0.1726736238595149,Médio,2,1
-0.1237540624689915,33,1.0841684321654317,29.52453091271265,0.4752056710179761,1592.1645493736346,110.443748193598,Amazônia,0.3401670995203255,Médio,0,1
-0.1702559918344095,68,1.838765487944744,-22.746589177115425,0.5454291155480342,2055.8747135347176,186.0030521836707,Amazônia,0.6852299190007336,Alto,0,2
0.1978417276763406,34,1.827308633831958,10.435923544713225,0.660749261026092,923.4658518470516,5.0,Cerrado,0.1779727879074285,Baixo,2,0
-0.08202458371069,37,-1.4640176310726034,2.125055774121672,0.4361065255348971,952.2818651968424,59.40574260152664,Amazônia,0.370173072640008,Alto,0,2
-0.238656639343385,27,2.7959114813412844,20.23038505071032,0.4089130183888455,719.5525053051445,5.0,Amazônia,0.3205962270282088,Alto,0,2
0.0433817368154783,29,1.5788532689949353,-18.343781695550103,0.5526762023479996,1189.777903612701,50.55055260636497,Cerrado,0.1591067834490107,Médio,2,1
-0.2631265474956533,8,3.27679807139086,-19.659377982475178,0.4969672749899534,300.0,173.22284506571367,Cerrado,0.5833857679328899,Alto,2,2
-0.0486704607492866,15,1.866297490936008,16.92139814954797,0.6633696081403925,663.6020401806791,35.90199889019323,Amazônia,0.3444907763795205,Baixo,0,0
-0.3739505185819663,54,2.851984436603643,3.506426166602207,0.4,471.7380243697366,215.59147585676945,Caatinga,0.195677156118128,Alto,1,2
-0.2792279073347645,20,1.8998179671751905,-35.89874693353517,0.6600427434290731,725.9570540055411,79.67185160180016,Caatinga,0.2524301930067004,Alto,1,2
-0.0504708146196314,53,3.2193386343041226,-15.786100289265407,0.7101932022489785,1281.2309046705154,217.6365604064439,Amazônia,0.1002693027948573,Médio,0,1
0.0307699869993115,28,1.983375954026668,2.72765307696122,0.5338724682831961,672.7814290056148,113.23038177026632,Pampa,0.3772423244543217,Alto,4,2
-0.0542947578215044,29,1.053127130335644,11.755284430931784,0.7257993749565869,535.7698029953066,8.734773620563809,Amazônia,0.3803424394373842,Médio,0,1
-0.097347242358236,20,4.608652080670323,-18.584613063859106,0.7399607655507501,300.0,21.02889325871677,Mata Atlântica,0.3053880858678274,Alto,3,2
-0.1251655543383933,40,2.533555683419838,-60.0,0.7289158721787445,622.9299624652805,40.09252885356454,Amazônia,0.2700335505426603,Alto,0,2
-0.3017782985551141,46,2.06061663150662,5.464463714740663,0.7974452202904769,995.6209552638268,14.91666879936311,Mata Atlântica,0.3932644148434431,Alto,3,2
-0.1879766312592063,14,-0.7144566248075039,-29.40641379887952,0.6603115419531693,401.5560494599026,54.64174599826255,Amazônia,0.5309640274226414,Alto,0,2
-0.1490958156439681,8,-0.7324614261953066,-45.34677596244823,0.6028152989892676,300.0,50.99704287301421,Mata Atlântica,0.4575913138618185,Alto,3,2
0.0785683339328373,5,1.63907322321278,-60.0,0.4697943303251987,2603.323275533739,250.35791431264232,Cerrado,0.0591150521598157,Médio,2,1
-0.0284572565647307,36,1.418281796652361,11.279617203954825,0.4,813.3042660036649,45.49444352354574,Caatinga,0.1034552634780139,Médio,1,1
-0.3444560233044101,33,0.2788161524875256,-2.427650991900669,0.8203542706335588,582.3408020272102,123.20295020809051,Cerrado,0.2651387721199607,Alto,2,2
-0.0313874045907807,99,1.41147404941809,-9.513127614245033,0.5515409799575457,1532.4099151138655,227.66169011667333,Amazônia,0.3559297832830435,Alto,0,2
-0.1377623420624474,27,3.582940392065394,22.78048725925523,0.780563604416524,724.0696612043913,167.63840981141627,Mata Atlântica,0.3499482505948398,Médio,3,1
-0.1815383000458938,24,2.243103711825448,7.74649366046145,0.5661200710235147,1479.1443933403168,18.722976232031616,Amazônia,0.2918453569180981,Médio,0,1
0.0117514433261301,31,-0.5115127646291076,27.32600085443833,0.7992846840171124,1405.0339280103162,54.81906613320324,Pampa,0.1785150331975903,Baixo,4,0
0.0746499283743926,32,1.0327367592855845,-32.85470944333993,0.5391052057958432,309.60196099816744,34.18493518154979,Amazônia,0.2644693116486824,Médio,0,1
0.0596920178674297,23,-0.0074497212788413,-5.69101247907927,0.6702753852746269,876.5526489801337,40.847211471122414,Cerrado,0.2602890158025019,Baixo,2,0
-0.2058826284833957,14,0.6184501253871582,-37.33426749896029,0.5954232947965764,1872.7653123288303,35.80388511562247,Caatinga,0.1841290629996291,Médio,1,1
-0.1263818563776821,26,0.5795765015555359,-9.587646637109344,0.5735674948865311,365.33311667299927,140.06132319408047,Cerrado,0.05,Médio,2,1
-0.0303104852894654,25,0.4835316260939921,-9.972317075333546,0.5062230356306798,368.033970396498,48.13870195660808,Amazônia,0.1144020367193102,Médio,0,1
0.0663317690683538,25,-0.6827030579600923,7.532272745261416,0.4809943368897074,407.3526850735405,59.33563773574904,Mata Atlântica,0.3509939171382109,Médio,3,1
-0.1518761356767934,43,1.008517977722715,-4.088722377162034,0.6222847914528189,1134.844766881263,323.4040595840288,Mata Atlântica,0.2126073241677025,Alto,3,2
-0.1078488464995725,26,0.359088544729035,7.468142765598312,0.7191278156636807,788.8935765002913,5.0,Pampa,0.210417700912986,Baixo,4,0
-0.2459502461009042,9,-3.0,9.068802662777884,0.8958248834974525,300.0,53.54783380650152,Cerrado,0.5564893772863277,Baixo,2,0
-0.2594309936121006,16,4.279458036752494,38.09857354766284,0.4954470215477549,816.1251180144274,118.99946852612236,Cerrado,0.3403225083242689,Alto,2,2
0.0418788733591296,22,2.833154481325008,-11.305933105722488,0.4084250544490949,571.835315681028,13.110949947283402,Cerrado,0.1140716336149073,Médio,2,1
0.1234360042856234,27,0.6355489126125059,-23.82045401332758,0.4,621.8099371803892,75.64347496809711,Amazônia,0.078704902598523,Médio,0,1
-0.09080151823705,36,1.2282285746108976,-0.0783276936718238,0.4507374172469107,402.5373719587552,21.898628488475737,Mata Atlântica,0.3658637985237106,Alto,3,2
0.0705299346838036,27,-0.5574815209763428,-21.04560054279087,0.5960094928260953,819.7135360223724,161.63593772036938,Cerrado,0.1419139513788753,Médio,2,1
-0.0257545962428548,4,3.743584316716298,24.63921536873072,0.6114336428271938,1249.2204155616678,31.692644122992025,Cerrado,0.074583496678856,Baixo,2,0
-0.1767679631907686,9,4.045933042159668,-10.664360778904651,0.689147266151987,452.5146686861426,31.926381058774183,Cerrado,0.2557265209706381,Médio,2,1
-0.0257906591737379,38,1.4350405923697869,-16.311527357479807,0.4726094577781938,300.0,72.94284732562019,Caatinga,0.2161304355561477,Médio,1,1
0.1507054849698954,22,2.735295966278017,-14.426314423022358,0.6887721658092953,554.5358220231442,16.224433249153268,Pampa,0.4574964069951353,Médio,4,1
-0.0853739058664927,28,1.4629301684008855,9.36834846943282,0.6831725315455864,1047.0919581645817,26.82535989039516,Caatinga,0.3284268559181334,Baixo,1,0
0.1546965483721009,20,-0.805088158313896,-8.154939664629705,0.4854023339096933,516.6583335398175,43.11494536033727,Cerrado,0.2927677415348634,Baixo,2,0
-0.4729617656134616,16,0.582264946554514,-17.833336402607646,0.496584869589701,300.0,34.911627911460464,Mata Atlântica,0.0901955005265078,Alto,3,2
0.0432853756562835,21,1.3978919501579354,28.30703835247062,0.4,1051.471309382056,59.534561595245485,Caatinga,0.5405222604526375,Alto,1,2
-0.0669429397642743,28,0.5181784218848337,-22.123396813235,0.7568516413043828,1554.965889249825,73.23131971839486,Amazônia,0.4364052938216747,Médio,0,1
-0.1248511025698801,26,0.872020083847446,-4.288678519340129,0.5739815924641152,673.1776957387323,66.89998724390415,Amazônia,0.6886704266572653,Alto,0,2
-0.0662358835196746,46,1.0629006637363283,8.046123032204608,0.6820303155948427,300.0,84.9442458498995,Amazônia,0.4311392855315137,Alto,0,2
-0.3781353371901339,7,1.078682253201808,-37.62670220834146,0.5606346549182927,549.6609726424251,29.42459349119761,Cerrado,0.2528489115418432,Alto,2,2
-0.1129507831756267,8,1.2783877357462248,4.605210028118499,0.6552537296832197,728.4531610392612,10.81301570949653,Mata Atlântica,0.1768643555526935,Baixo,3,0
-0.026433114273238,22,-0.3909075995949014,-26.10215350960899,0.7158210054143835,409.1868982688044,114.4389428099651,Cerrado,0.3914322394904013,Médio,2,1
0.1416841067112274,36,0.1244757763080957,11.455655616680048,0.6131135029392498,943.902935941284,152.18688929177088,Cerrado,0.4313925552069859,Médio,2,1
-0.1577405327410471,41,-0.726876398549954,-24.253020238379527,0.6435492564963915,385.87880020747247,23.765409777335435,Pampa,0.0621060062165679,Baixo,4,0
-0.2012740404339781,17,2.6667233245293005,8.85538063697721,0.7807414607110087,675.4482897800058,41.81727691322852,Mata Atlântica,0.2518050121545644,Médio,3,1
-0.1552635565376804,1,-1.9584704127604864,17.116661325894253,0.6692313418164418,579.9876147290189,55.22317607786186,Caatinga,0.0590458793854061,Baixo,1,0
0.0573103176553111,17,2.930385514975388,12.2287305126561,0.4805233677288823,962.47960746684,60.970091500564216,Amazônia,0.2599368910937578,Médio,0,1
-0.0306873335510473,33,3.2795240958942653,0.026332964762048,0.4158186777092651,659.4713264113984,86.18490301549028,Amazônia,0.4507196448178111,Alto,0,2
-0.1594640305650558,25,0.7467291195260679,-9.626018858593987,0.5537155998119446,591.1708015413258,5.0,Amazônia,0.4259428364777428,Alto,0,2
-0.0030098850329965,37,-2.704705631740948,-16.52839152669688,0.4530692066548158,410.8716406484803,102.26039478336718,Amazônia,0.05,Baixo,0,0
-0.0654383675977939,53,0.6580341570490642,24.42069381634208,0.6731827761097786,679.1631705355634,5.117953683998749,Amazônia,0.3123255332326352,Baixo,0,0
0.0652967485799333,23,1.1037237580667711,-18.989904403352863,0.4,568.9971920251035,50.53234857931188,Caatinga,0.0878764398038216,Médio,1,1
-0.1853079640816028,18,-0.3158973298933702,-25.74132147139992,0.4932630833290664,394.5247382836425,140.668050017135,Amazônia,0.1302460622314988,Médio,0,1
-0.1291493219896652,13,0.4271724092876359,8.3073787006566,0.6445277229278017,731.9371244054195,48.00392849310704,Amazônia,0.3232213100367163,Baixo,0,0
-0.1388162229698236,8,3.4952927982950266,-20.922736063729907,0.6337741425957785,827.4782343737245,12.915889494619227,Amazônia,0.2394092267834447,Médio,0,1
-0.2995272422198178,6,2.1973907434526114,-24.001269949322545,0.6945797348091319,542.9165727393581,336.1571168773637,Caatinga,0.1150579181282545,Alto,1,2
-0.0355819584403135,15,-0.1868461715671499,-33.8720852433953,0.4,1163.2132976143955,176.0640096518229,Caatinga,0.2985949957070122,Alto,1,2
-0.0408417091730166,49,-1.1963987543931485,-14.658196789210354,0.6536239507228401,779.2910418516195,118.03230332464324,Caatinga,0.3062928577161932,Médio,1,1
-0.0792329815036308,39,0.7094740235853433,-6.654300477929864,0.4287263322218259,307.8730947042524,42.41584548260816,Amazônia,0.1017884618212163,Alto,0,2
-0.115188070006272,18,0.8798148309743425,-0.138165446786024,0.7024611971438911,1483.910922933323,16.252150536237632,Cerrado,0.3206211865852874,Baixo,2,0
-0.2923056113075621,85,1.9442987810449743,14.026124885989669,0.5037010579021276,1053.836673987622,226.9769127836,Amazônia,0.2949326593428203,Alto,0,2
-0.1430967984148038,16,0.3970249311485114,5.537958473315873,0.524926489472739,1213.2994269574433,60.80300279951217,Amazônia,0.436373254830683,Alto,0,2
-0.1314071774790154,56,1.967249363042792,-8.817444391063596,0.5897682729524834,845.815942701502,153.03581227547562,Pampa,0.4863433676599669,Alto,4,2
-0.2003415903832428,64,4.102731060090344,-8.963913527594398,0.7309017973254626,300.0,33.49557949872435,Pantanal,0.2565645580578716,Alto,5,2
-0.1041928567499013,35,2.423251533666394,5.203149378303669,0.493449704047542,1281.2240060937622,32.67215134867092,Caatinga,0.3877609823082744,Alto,1,2
-0.0193923714778192,15,1.1278672390038411,20.45140325857139,0.4,689.8489150999362,338.9121843551061,Pampa,0.2532725739704791,Alto,4,2
0.2029278851815795,20,0.925274293420058,-2.473716010335996,0.6112171897625379,822.1571107553258,59.02362692322379,Caatinga,0.2325204097700001,Baixo,1,0
-0.0538133280752241,29,0.6649902987301931,-14.38261708420818,0.5511758636761711,919.8682273692954,12.130547940026764,Amazônia,0.4190662529328602,Médio,0,1
-0.0413674413915853,8,2.970961368678217,-24.85732002171091,0.6226050343285158,2125.508331525495,19.84354934064081,Pantanal,0.4386659647075215,Baixo,5,0
-0.091166887364925,12,0.2590298310730456,-33.90410528824451,0.9,479.27080344536216,52.61379790142678,Amazônia,0.2885329397920674,Baixo,0,0
-0.3678156822948562,11,1.267834063499974,8.325393440870464,0.6633879533295349,486.7536806246728,5.0,Caatinga,0.4582028254734509,Alto,1,2
-0.0839770813173825,36,1.276796852821628,6.559570472791144,0.6787075234991983,399.1667650043008,49.671179967209895,Amazônia,0.2835055475688688,Alto,0,2
-0.070965468508846,53,0.4473237107827019,6.54727050213323,0.4,350.0354619341916,43.432216516260176,Cerrado,0.1265729516381036,Médio,2,1
0.2894863168727929,40,-0.8586983218261512,-7.573188927041118,0.8284131922166158,353.9236669682848,120.8892238998261,Caatinga,0.2756367087504493,Baixo,1,0
-0.1088541447171683,47,1.6844617554265022,23.13869491783501,0.5174418497187727,300.0,35.07319909584328,Cerrado,0.2225007521603833,Médio,2,1
-0.0347678986499581,14,1.1084940422169247,-14.682369891696354,0.715926657836996,859.1929224558312,323.8675728727487,Amazônia,0.3471899913668905,Alto,0,2
-0.0852067654557865,20,1.9503607041548547,14.10538474414411,0.4694931047455041,2192.2505397271634,15.95122446141217,Cerrado,0.2009754675258292,Baixo,2,0
-0.2553017056429298,21,0.3995995403412495,-5.77485789979086,0.4,2277.7527344363343,71.52060547032848,Cerrado,0.3349725870183915,Alto,2,2
0.091423422177253,34,3.0312319482195718,-17.16701529358675,0.5601021912914843,398.8474949178312,7.518423296590648,Pantanal,0.2671192246547806,Médio,5,1
0.0327899549030161,16,-0.1151606718177673,6.850606146355228,0.4836861007897085,564.9331318398192,105.8998210016691,Mata Atlântica,0.3570528326459387,Médio,3,1
0.038654792056457,46,3.768060426026839,3.1927223736798744,0.5196757173603465,1394.1013711139665,420.0183949786789,Cerrado,0.2433343741768218,Alto,2,2
-0.2164081182192108,63,-1.4214547647423923,2.139455185338522,0.6284076957524241,862.1318166538067,136.8019596510552,Amazônia,0.05,Médio,0,1
0.1304191466404148,36,1.8521550968353369,-3.374431558876025,0.8146627627847056,721.0506633293078,64.90105906261599,Mata Atlântica,0.2376474426297261,Baixo,3,0
-0.2902776594188421,20,1.9131460237899351,-5.757861634336617,0.500051929259349,570.1840780806,53.04690285972802,Amazônia,0.1952533052541911,Alto,0,2
0.0080285640700405,13,0.0066643980886764,42.767439857408775,0.7952462879957827,1348.8138653553565,144.15931240042082,Amazônia,0.6973926659755619,Baixo,0,0
0.2485683438714967,11,1.836590906791519,18.68513290392346,0.8864346565337742,349.3832386624602,219.87738809504805,Cerrado,0.5036310458894292,Baixo,2,0
-0.2285804487696032,4,3.119278004640238,9.45653789971024,0.4256597549718177,887.603415677006,362.3050854434423,Mata Atlântica,0.2305333415109159,Alto,3,2
-0.1649446594404157,22,-2.125228259031097,-2.764016835932235,0.4867520855562035,818.080142494723,40.40593925311997,Amazônia,0.3262760688091594,Baixo,0,0
-0.0650522952368538,21,1.954117211236222,15.143144011933384,0.6339602879925412,682.6779147294449,376.1122414961671,Amazônia,0.1313093634167452,Médio,0,1
-0.1555213481174298,44,-2.5399062304951165,5.359895527829037,0.6225570655217373,1067.0336570808336,13.561232741003142,Cerrado,0.1997400505444222,Baixo,2,0
-0.3125995146599199,17,-0.248497205284812,-4.475904944519287,0.7486177310625896,678.7428770390801,23.39410746434277,Amazônia,0.2486570298882496,Baixo,0,0
-0.0697155537790959,23,3.643749547351418,-11.071286505318302,0.520752426628662,482.645990519018,7.458406553282714,Caatinga,0.6766152292786836,Alto,1,2
-0.2393455570589157,31,0.3273269499119189,-6.618346753253764,0.733120575025996,703.1053830836967,25.36760916977564,Cerrado,0.1105263829167961,Médio,2,1
-0.0089611354047227,35,-0.5608199466134589,-60.0,0.7581315838952029,300.0,116.85990155810944,Cerrado,0.4218356342828369,Médio,2,1
-0.2179136351350704,41,0.9030934065229772,-0.7879832140471645,0.5217976223649614,960.6679643616136,153.34466034677013,Amazônia,0.3787752308292799,Alto,0,2
0.1524901607526309,29,4.301859507245328,-14.769521602207194,0.7898152592853742,1119.8360303517477,120.7285541316154,Amazônia,0.1564416580795025,Baixo,0,0
-0.1974879938504355,9,-1.5475233708090392,26.85339996565768,0.5173780099430372,448.5549893063704,79.77095291591881,Mata Atlântica,0.4976071242830672,Alto,3,2
-0.1283092274308513,33,-0.3769648674590169,-4.613118583764914,0.8473172475753422,388.88873212304543,57.71822025448336,Mata Atlântica,0.3811817783461034,Médio,3,1
0.0420275826054504,16,3.4461475247694398,-28.77926839069924,0.7346680160705696,458.58653367174537,98.67330716089351,Amazônia,0.3982284796442525,Médio,0,1
-0.2646296474650932,54,3.986553515306599,-5.997603082562354,0.8815555798202541,640.4597088440214,39.65309844004892,Amazônia,0.3344356783218108,Alto,0,2
-0.0458810098093805,26,1.044853163564574,-25.922421701250084,0.74624076156193,757.1274300119169,147.2633821825004,Amazônia,0.3599329672916148,Médio,0,1
0.1160714131423642,30,-0.6585790537899638,4.468148314249328,0.435156999649524,1753.3704154462346,90.45533242023568,Caatinga,0.1817732848144958,Baixo,1,0
-0.3211224851841841,104,4.343765252713738,0.8189472867897072,0.9,1625.311241519882,95.73454215171388,Caatinga,0.4242355224233933,Alto,1,2
-0.0523049212201543,41,3.5916635876237955,14.156792622165352,0.7356859943225883,1095.4555674298615,61.41862323416127,Cerrado,0.4564728540490808,Médio,2,1
-0.0410175808627364,33,2.2184204816433493,-20.81763583389131,0.8097053780530088,715.3388864067045,173.1853042144885,Caatinga,0.1895499710898565,Médio,1,1
0.0372734307665965,23,-0.0186035234061301,-4.319838075437064,0.4166732307061553,381.3988005652177,23.22975989068361,Caatinga,0.4088323604924827,Médio,1,1
-0.2655426066317123,9,1.1264559887429448,-32.300435908532705,0.4086663457355548,1822.168109543221,38.3910856054669,Pampa,0.2039622171556604,Médio,4,1
-0.2780684919626414,22,0.9594598784327538,9.02989563849429,0.7054253128928291,573.3031999839408,120.2775316278629,Amazônia,0.283238564079052,Médio,0,1
-0.0017087651574653,13,1.6962769569233669,5.377423608802442,0.4,787.4693744538458,54.29992992735698,Amazônia,0.1593092799538783,Médio,0,1
-0.035452299015022,68,3.376502157197004,4.916100420551416,0.7099497566435821,969.1422802221656,176.0123990092124,Amazônia,0.149588597660337,Alto,0,2
-0.0424260724481185,33,2.519125561706105,-4.9676193728611775,0.5067915004407803,690.1835061837877,34.02069557459005,Mata Atlântica,0.2199950689206894,Médio,3,1
-0.0280327685754536,53,-0.4160641154771374,3.295457815775819,0.7260656151435648,1326.9766090936694,36.87782402585407,Mata Atlântica,0.2758486574207733,Baixo,3,0
-0.1820037082367736,16,3.2647446750293065,27.08678216617193,0.6446994606385484,874.1352976355682,175.66781041942062,Caatinga,0.1382291078023704,Baixo,1,0
-0.0451619454258494,14,1.669698210019733,-10.70188514084028,0.6812125641004668,1203.7333283840585,49.9449802041508,Amazônia,0.3428040183349815,Médio,0,1
-0.0360391290051978,39,2.2305986937883744,-2.22709632579831,0.4376172887468696,869.9252910315025,58.07422486215955,Amazônia,0.1257532608302371,Alto,0,2
-0.1871527127039551,13,3.3998112889179044,-26.722525983628195,0.8443367980216979,650.1871227858643,32.36888367413114,Amazônia,0.3064918198594097,Médio,0,1
0.1998661766717134,19,-0.4673703742703268,-22.36521923196665,0.8812245006429297,695.4167922626586,25.911171958733785,Caatinga,0.3641565329071161,Baixo,1,0
-0.0089250618632318,69,1.1462616319403056,-3.0437341381338525,0.5254532089366302,640.7604749137496,85.35716290579833,Amazônia,0.2164398230628386,Alto,0,2
-0.2586955245803973,19,0.4028181729611774,17.078670934038144,0.7340113411042386,307.7933169766111,10.21218571759859,Amazônia,0.4731302248531823,Alto,0,2
0.0184830412950744,8,-1.1517891380481835,-10.125616485031449,0.4,364.8580316037638,169.13764069208085,Caatinga,0.2806326562117153,Médio,1,1
-0.2262022505340982,5,1.7200649664073795,-9.718330586242478,0.6406952234627158,1037.2502720512434,120.84097368350572,Amazônia,0.2804934230199142,Baixo,0,0
0.0380626905613677,7,4.967334827376636,-13.137704890087496,0.627146769912919,312.42899739365345,16.931619249469815,Cerrado,0.3836947575561346,Alto,2,2
0.0937893368511106,55,-1.5601166167586291,-15.695133416886462,0.4,521.8947951827627,94.7388289269955,Amazônia,0.3382890881139547,Alto,0,2
-0.2031023477527565,17,1.1515790834257944,0.8994291141764315,0.5349536419773367,354.2269673249607,73.83158351848179,Mata Atlântica,0.2836286062924543,Alto,3,2
0.0645064193866482,102,2.16081440261216,-34.94515290357289,0.6260827484557544,505.40931775280137,16.319747081206536,Caatinga,0.0850596637272854,Alto,1,2
-0.0180828609595252,63,1.3846173024842716,20.61879153333455,0.4547884186119583,605.9748099934279,25.528701314111714,Pampa,0.3169279253303411,Alto,4,2
0.0433090239991734,79,1.0303079212263897,-18.30844596258921,0.5380418913615453,521.2656230698525,42.07331404120116,Cerrado,0.0561853166683727,Médio,2,1
0.204518947398092,48,-0.7488245451687365,9.438069708762828,0.8214729368597393,300.0,96.1161415167453,Pampa,0.1614154621734139,Baixo,4,0
-0.1168082174004305,37,1.5491801144102455,-30.39997194787752,0.777957412865199,595.071578667784,81.44891467627475,Pampa,0.1111124302099026,Baixo,4,0
-0.1930604246536234,14,0.0648540344761103,8.376802610924363,0.5228479819755115,374.1520640434145,60.78311362311206,Caatinga,0.3327764574766153,Médio,1,1
-0.2134271644438284,25,-2.0848825574678296,8.438892156289949,0.5840130984920938,453.9856883854179,117.0231245811502,Pampa,0.2038505418746138,Baixo,4,0
-0.2023715427448157,40,2.991888330770596,2.68404144011793,0.6936568411835423,1037.2332306731485,113.48482492481088,Cerrado,0.3031902379446393,Alto,2,2
-0.0915652564121156,46,2.637578729763064,-24.888570435995845,0.7635466814544994,1179.959975568161,76.9572825350275,Cerrado,0.1213724970325933,Médio,2,1
-0.0288272037775034,10,1.2774914652766196,-0.0090362080384593,0.7155647856154425,302.90447705655487,123.7133245982156,Amazônia,0.1723051196448238,Médio,0,1
-0.0384963801004971,22,1.5436120323085538,-28.66112369468778,0.7361254789474612,1704.7939606927343,32.5488915425741,Caatinga,0.1249012851764121,Baixo,1,0
0.0440774873554035,24,2.811477019073342,-10.055265101923707,0.4990833793951211,489.7759560390479,170.45846912440894,Caatinga,0.5796182897964359,Alto,1,2
-0.0780497162183139,23,1.536509485167124,15.58826201910652,0.8066844682473614,463.7724060192676,76.34227428718226,Mata Atlântica,0.1520015685852265,Baixo,3,0
0.1380301115735975,11,2.556026332141972,10.93403854141484,0.9,389.5558046571576,138.2412823422961,Amazônia,0.1642365366580135,Baixo,0,0
-0.1196985249856934,74,0.7537766986892247,-4.696341149191338,0.6959936936169742,687.8338041329846,63.221843059905424,Cerrado,0.4909338924078649,Alto,2,2
0.3,22,3.16797560786092,-24.49613151845684,0.6172496558787977,2184.036720260103,19.716888889190585,Amazônia,0.3186779073551067,Baixo,0,0
